network_code,receiver_code,receiver_type,receiver_latitude,receiver_longitude,receiver_elevation_m,p_arrival_sample,p_status,p_weight,p_travel_sec,s_arrival_sample,s_status,s_weight,source_id,source_origin_time,source_origin_uncertainty_sec,source_latitude,source_longitude,source_error_sec,source_gap_deg,source_horizontal_uncertainty_km,source_depth_km,source_depth_uncertainty_km,source_magnitude,source_magnitude_type,source_magnitude_author,source_mechanism_strike_dip_rake,source_distance_deg,source_distance_km,back_azimuth_deg,snr_db,coda_end_sample,trace_start_time,trace_category,trace_name
TA,A15A,BH,48.9777,-112.7327,1236,600,manual,0.5,13.72,1417,manual,0.5,13333448,23:06.5,0.43,49.2093,-113.3554,0.9681,102.026,5.1596,10,,3.1,ml,,,0.47,52.27,119.3,"[65.0, 63.79999923706055, 55.099998474121094]",1951,23:14.2,earthquake_local,A15A.TA_20080112222313_EV
TA,A15A,BH,48.9777,-112.7327,1236,400,manual,0.5,13.47,1221,manual,0.5,13487328,34:56.1,0.35,49.0637,-113.3666,1.0002,92.091,4.5249,10,,2.9,ml,,,0.43,47.34,101.4,"[52.5, 53.29999923706055, 45.400001525878906]",1710,35:05.6,earthquake_local,A15A.TA_20080312183504_EV
CN,A16,HH,47.468,-70.0096,13,500,manual,0.5,9.61,1141,autopicker,0.74,601518318,27:48.7,0.77,47.3074,-70.5694,2.0594,46.569,3.63878,28.72,,2.6,ml,,,0.42,45.88,66.7,"[57.900001525878906, 65.4000015258789, 60.0]",5112,27:53.3,earthquake_local,A16.CN_20120804182752_EV
CN,A16,HH,47.468,-70.0096,13,400,manual,0.5,9.61,1040,autopicker,0.75,601518318,27:48.7,0.77,47.3074,-70.5694,2.0594,46.569,3.63878,28.72,,2.6,ml,,,0.42,45.88,66.7,"[65.5999984741211, 66.0, 62.79999923706055]",3064,27:54.3,earthquake_local,A16.CN_20120804182753_EV
CN,A16,HH,47.468,-70.0096,13,900,manual,0.5,7.47,1383,manual,0.5,603236867,16:07.1,0.59,47.8351,-70.1274,1.3351,64.972,4.95069,14.69,,4.4,mb,,,0.37,41.76,167.3,"[60.900001525878906, 61.79999923706055, 56.0]",3199,16:05.5,earthquake_local,A16.CN_20130711201604_EV
CN,A16,HH,47.468,-70.0096,13,800,manual,0.5,7.21,1247,manual,0.5,605742563,01:21.3,0.9,47.6275,-70.5058,0.3548,141.245,4.94143,0,,2.3,ml,,,0.37,41.35,114.7,"[20.600000381469727, 14.899999618530273, 15.100000381469727]",3199,01:20.5,earthquake_local,A16.CN_20141126210119_EV
CN,A16,HH,47.468,-70.0096,13,400,manual,0.5,4.63,686,manual,0.5,606589340,31:58.9,0.76,47.3748,-70.2239,0.8797,37.699,2.68655,17.42,7.6,3.7,mb_lg,,,0.18,19.21,56.9,"[72.4000015258789, 61.70000076293945, 62.20000076293945]",1228,31:59.5,earthquake_local,A16.CN_20150121053158_EV
TA,A16A,BH,48.9482,-111.5968,1394,400,manual,0.5,18.67,1525,manual,0.5,13326812,28:13.6,0.25,49.2868,-112.8097,1.1061,46.715,2.752,10,,3.4,ml,,,0.87,96.21,112.6,"[66.19999694824219, 66.0, 60.20000076293945]",3033,28:28.2,earthquake_local,A16A.TA_20080103132827_EV
CN,A21,HH,47.7045,-69.6892,47,700,manual,0.5,24.8,2496,autopicker,0.54,603392877,18:38.2,0.79,48.5125,-71.223,0.9335,88.064,4.15849,0,,4.1,ml,,,1.31,145.32,127.7,"[19.0, 28.5, 24.5]",5900,18:56.0,earthquake_local,A21.CN_20130307221855_EV
CN,A21,HH,47.7045,-69.6892,47,500,manual,0.5,6.3,829,manual,0.5,603236867,16:07.1,0.59,47.8351,-70.1274,1.3351,64.972,4.95069,14.69,,4.4,mb,,,0.32,35.91,113.9,"[72.69999694824219, 72.9000015258789, 74.9000015258789]",1571,16:08.4,earthquake_local,A21.CN_20130711201607_EV
CN,A21,HH,47.7045,-69.6892,47,500,manual,0.5,6.3,829,manual,0.5,603236867,16:07.1,0.59,47.8351,-70.1274,1.3351,64.972,4.95069,14.69,,4.4,mb,,,0.32,35.91,113.9,"[72.69999694824219, 72.9000015258789, 74.9000015258789]",1571,16:08.4,earthquake_local,A21.CN_20130711201607_EV
CN,A21,HH,47.7045,-69.6892,47,700,manual,0.5,10.64,1432,manual,0.5,605742563,01:21.3,0.9,47.6275,-70.5058,0.3548,141.245,4.94143,0,,2.3,ml,,,0.56,61.93,81.8,"[26.5, 22.5, 23.0]",3199,01:24.9,earthquake_local,A21.CN_20141126210123_EV
CN,A21,HH,47.7045,-69.6892,47,700,manual,0.5,9.89,1372,manual,0.5,606589340,31:58.9,0.76,47.3748,-70.2239,0.8797,37.699,2.68655,17.42,7.6,3.7,mb_lg,,,0.49,54.44,47.5,"[55.0, 58.599998474121094, 55.79999923706055]",3199,32:01.8,earthquake_local,A21.CN_20150121053200_EV
CN,A54,HH,47.4568,-70.4134,377,500,manual,0.5,38.03,3109,manual,0.5,602426959,30:18.5,1.17,45.4026,-71.4528,0.8355,53.402,3.18354,4.79,,2.9,ml,,,2.18,241.91,18.9,"[7.900000095367432, 10.199999809265137, 11.199999809265137]",5900,30:51.5,earthquake_local,A54.CN_20130207053050_EV
CN,A61,HH,47.6936,-70.0914,380,500,manual,0.5,21.29,2049,autopicker,0.46,603392877,18:38.2,0.79,48.5125,-71.223,0.9335,88.064,4.15849,0,,4.1,ml,,,1.12,124.07,136.8,"[34.0, 30.700000762939453, 27.5]",5900,18:54.5,earthquake_local,A61.CN_20130307221853_EV
CN,A61,HH,47.6936,-70.0914,380,800,manual,0.5,44.21,4046,manual,0.5,603302779,29:48.0,0.91,49.4377,-66.8113,1.47,115.242,5.61043,18,,3.5,mn,,,2.79,310.15,232.5,"[30.5, 24.899999618530273, 27.200000762939453]",5900,30:24.2,earthquake_local,A61.CN_20130506073023_EV
CN,A61,HH,47.6936,-70.0914,380,800,manual,0.5,44.21,4046,manual,0.5,603302779,29:48.0,0.91,49.4377,-66.8113,1.47,115.242,5.61043,18,,3.5,mn,,,2.79,310.15,232.5,"[30.5, 24.899999618530273, 27.200000762939453]",5900,30:24.2,earthquake_local,A61.CN_20130506073023_EV
CN,A61,HH,47.6936,-70.0914,380,600,manual,0.5,44.3,3898,manual,0.5,606582947,05:27.6,0.88,49.4466,-66.8066,1.3522,50.57,5.27,18.82,,4.1,mb,,,2.8,311.02,232.4,"[41.400001525878906, 39.599998474121094, 42.29999923706055]",5900,06:05.9,earthquake_local,A61.CN_20150116130604_EV
CN,A61,HH,47.6936,-70.0914,380,800,manual,0.5,7.25,1272,manual,0.5,606589340,31:58.9,0.76,47.3748,-70.2239,0.8797,37.699,2.68655,17.42,7.6,3.7,mb_lg,,,0.33,36.82,15.9,"[63.70000076293945, 58.20000076293945, 54.29999923706055]",3199,31:58.2,earthquake_local,A61.CN_20150121053157_EV
CN,A64,HH,47.8274,-69.8914,132,800,manual,0.5,21.46,2348,autopicker,0.47,603392877,18:38.2,0.79,48.5125,-71.223,0.9335,88.064,4.15849,0,,4.1,ml,,,1.12,124.95,127.1,"[19.700000762939453, 26.399999618530273, 21.600000381469727]",5900,18:51.7,earthquake_local,A64.CN_20130307221850_EV
CN,A64,HH,47.8274,-69.8914,132,400,manual,0.5,41.13,3363,manual,0.5,603302779,29:48.0,0.91,49.4377,-66.8113,1.47,115.242,5.61043,18,,3.5,mn,,,2.6,289.11,232.9,"[26.299999237060547, 28.0, 27.600000381469727]",5900,30:25.1,earthquake_local,A64.CN_20130506073024_EV
CN,A64,HH,47.8274,-69.8914,132,900,manual,0.5,4.05,1120,manual,0.5,603236867,16:07.1,0.59,47.8351,-70.1274,1.3351,64.972,4.95069,14.69,,4.4,mb,,,0.16,17.69,93,"[70.69999694824219, 74.4000015258789, 66.80000305175781]",1631,16:02.1,earthquake_local,A64.CN_20130711201601_EV
CN,A64,HH,47.8274,-69.8914,132,500,manual,0.5,8.74,1092,manual,0.5,605742563,01:21.3,0.9,47.6275,-70.5058,0.3548,141.245,4.94143,0,,2.3,ml,,,0.46,51.17,64.1,"[22.0, 29.200000762939453, 25.399999618530273]",3199,01:25.0,earthquake_local,A64.CN_20141126210124_EV
CN,A64,HH,47.8274,-69.8914,132,700,manual,0.5,9.88,1396,manual,0.5,606589340,31:58.9,0.76,47.3748,-70.2239,0.8797,37.699,2.68655,17.42,7.6,3.7,mb_lg,,,0.51,56.19,26.3,"[60.900001525878906, 64.4000015258789, 53.79999923706055]",3199,32:01.8,earthquake_local,A64.CN_20150121053200_EV
GM,AA01,HH,39.494368,-121.320827,759,900,manual,0.6,13.96,1936,autopicker,0.54,nc72777401,26:48.3,,39.62067,-122.3285,,,,36.01,,2.12,md,,,0.7892,87.73,278.9,"[18.5, 19.700000762939453, 20.200000762939453]",3199,26:53.2,earthquake_local,AA01.GM_20170318042652_EV
GM,AA12,HH,39.53523,-121.4669,385,500,manual,0.7,9.82,1216,manual,0,nc72796760,24:21.5,,39.43217,-122.10017,,,,26.91,,2.36,md,,,0.5008,55.67,257.9,"[34.20000076293945, 33.5, 25.5]",1980,24:26.3,earthquake_local,AA12.GM_20170504142425_EV
GM,AA12,HH,39.53523,-121.4669,385,900,manual,0.64,0.44,948,autopicker,0.71,nc71106364,31:55.2,,39.53717,-121.5005,,,,0.15,,0.62,md,,,0.02606,2.9,274.3,"[18.0, 16.899999618530273, 13.800000190734863]",1992,31:46.6,earthquake_local,AA12.GM_20170605003145_EV
GM,AA12,HH,39.53523,-121.4669,385,500,manual,0.64,2.05,650,manual,0,nc72857671,35:58.3,,39.45683,-121.54167,,,,7.76,,1.12,md,,,0.09735,10.82,216.3,"[21.700000762939453, 20.899999618530273, 18.0]",1600,35:55.4,earthquake_local,AA12.GM_20170802133554_EV
GM,AA12,HH,39.53523,-121.4669,385,800,manual,0.58,6.08,1220,manual,0,nc72865141,56:49.4,,39.852,-121.5205,,,,3.81,,2.12,md,,,0.3191,35.47,352.6,"[15.699999809265137, 14.699999809265137, 9.899999618530273]",3199,56:47.5,earthquake_local,AA12.GM_20170809205646_EV
GM,AA12,HH,39.53523,-121.4669,385,800,manual,0.69,2.09,964,manual,0.59,nc72888426,39:53.9,,39.50467,-121.43233,,,,12.38,,0.94,md,,,0.04058,4.51,138.9,"[24.600000381469727, 25.5, 18.799999237060547]",1414,39:48.0,earthquake_local,AA12.GM_20170908103947_EV
GM,AA12,HH,39.53523,-121.4669,385,500,manual,0.67,1.99,663,manual,0.58,nc72888451,20:45.2,,39.4995,-121.42783,,,,11.62,,0.94,md,,,0.04676,5.2,139.9,"[29.600000381469727, 31.299999237060547, 22.299999237060547]",1105,20:42.2,earthquake_local,AA12.GM_20170908112041_EV
GM,AA12,HH,39.53523,-121.4669,385,700,manual,0.55,7.65,1263,manual,0,nc72912981,38:22.9,,39.85983,-121.14167,,,,9.14,,2.04,md,,,0.41,45.57,37.7,"[21.100000381469727, 19.600000381469727, 16.899999618530273]",3199,38:23.5,earthquake_local,AA12.GM_20171023103822_EV
GM,AA12,HH,39.53523,-121.4669,385,800,manual,0.58,6.74,1297,manual,0,nc72929675,49:06.8,,39.36617,-121.82733,,,,23.48,,2.07,md,,,0.3262,36.26,238.6,"[22.600000381469727, 21.0, 14.300000190734863]",2128,49:05.5,earthquake_local,AA12.GM_20171123204904_EV
GM,AA12,HH,39.53523,-121.4669,385,600,manual,0.62,12.34,1506,manual,0,nc72948241,14:32.6,,39.937,-120.7885,,,,0.52,,1.82,md,,,0.6593,73.29,52.6,"[15.600000381469727, 6.300000190734863, 11.899999618530273]",3199,14:38.9,earthquake_local,AA12.GM_20180103121437_EV
GM,AA12,HH,39.53523,-121.4669,385,900,manual,0.58,11.89,1749,manual,0,nc72961751,33:55.9,,39.91533,-120.79933,,,,6.82,,1.7,ml,,,0.6397,71.11,53.7,"[26.0, 22.899999618530273, 17.299999237060547]",2964,33:58.8,earthquake_local,AA12.GM_20180131083357_EV
GM,AA12,HH,39.53523,-121.4669,385,900,manual,0.52,12.29,1795,autopicker,0.7,nc72962226,04:34.5,,39.82133,-120.66833,,,,3.71,,2.49,md,,,0.6793,75.52,65.3,"[33.900001525878906, 35.0, 26.200000762939453]",2939,04:37.8,earthquake_local,AA12.GM_20180201050436_EV
GM,AA12,HH,39.53523,-121.4669,385,500,manual,0.57,10.39,1269,manual,0,nc72969856,11:33.2,,39.61583,-120.72717,,,,1.89,,1.4,ml,,,0.5774,64.18,82.2,"[15.100000381469727, 16.100000381469727, 12.0]",3199,11:38.6,earthquake_local,AA12.GM_20180215081137_EV
GM,AA12,HH,39.53523,-121.4669,385,500,manual,0.57,12.84,1401,manual,0,nc73005466,15:33.8,,39.91817,-120.722,,,,12.41,,2.25,md,,,0.6901,76.72,56.5,"[26.299999237060547, 23.100000381469727, 20.0]",2350,15:41.6,earthquake_local,AA12.GM_20180425051540_EV
II,AAK,SH,42.6375,74.4942,1633.1,600,manual,0.5,5.47,984,autopicker,0.73,6843012,41:34.7,0.63,42.6925,74.8344,0.3456,61.036,9.2767,7.36,,2.8,mpv,,,0.26,28.55,256.8,"[53.0, 47.5, 51.900001525878906]",1545,41:34.2,earthquake_local,AAK.II_20030517174133_EV
II,AAK,BH,42.6375,74.4942,1633.1,800,manual,0.5,28.89,2819,manual,0.5,7166602,28:52.8,0.73,44.001,75.658,1.2119,158.519,8.7656,9.7,,2.5,ml,,,1.61,178.49,212.2,"[35.20000076293945, 41.5, 29.899999618530273]",5900,29:13.7,earthquake_local,AAK.II_20031026212912_EV
II,AAK,BH,42.6375,74.4942,1633.1,600,manual,0.5,29.2,2835,manual,0.5,7173195,26:01.1,1.29,44.0782,73.2907,0.9494,238.591,,10,,2.2,ml,,,1.69,187.45,148.3,"[24.600000381469727, 20.0, 19.600000381469727]",5900,26:24.3,earthquake_local,AAK.II_20031101062623_EV
II,AAK,BH,42.6375,74.4942,1633.1,800,manual,0.5,38.36,3578,manual,0.5,7186627,49:55.6,1.68,41.0892,76.6368,1.1598,117.559,,7.63,,3.8,ml,,,2.22,247.41,314.7,"[43.900001525878906, 43.20000076293945, 39.5]",5900,50:26.0,earthquake_local,AAK.II_20031118065024_EV
II,AAK,SH,42.6375,74.4942,1633.1,700,manual,0.5,10.1,1393,manual,0.5,7254209,36:42.0,0.52,42.5901,75.193,0.4562,78.575,4.7303,7.49,,2.2,ml,,,0.52,57.58,275,"[49.29999923706055, 46.599998474121094, 43.400001525878906]",3199,36:45.1,earthquake_local,AAK.II_20040223123644_EV
II,AAK,SH,42.6375,74.4942,1633.1,500,manual,0.5,17.12,1826,manual,0.5,8517635,01:42.1,1.08,42.141,73.4302,1.1067,202.976,9.1697,10,,2.3,ml,,,0.93,103.53,57.7,"[30.700000762939453, 31.100000381469727, 30.0]",3199,01:54.2,earthquake_local,AAK.II_20060602140153_EV
II,AAK,SH,42.6375,74.4942,1633.1,700,manual,0.5,16.3,2004,manual,0.5,8859758,58:00.4,0.96,42.1314,73.4685,1.1284,203.264,9.7192,10,,1.4,ml,,,0.91,101.46,56.2,"[22.899999618530273, 20.899999618530273, 18.0]",3199,58:09.7,earthquake_local,AAK.II_20061024195808_EV
II,AAK,SH,42.6375,74.4942,1633.1,800,manual,0.5,15.14,1938,manual,0.5,13251965,43:02.8,0.96,42.1689,75.3816,0.8864,182.659,8.4943,7.78,,3.2,mb,,,0.81,89.7,305.5,"[44.0, 48.0, 38.70000076293945]",3191,43:10.0,earthquake_local,AAK.II_20071029084308_EV
II,AAK,SH,42.6375,74.4942,1633.1,600,manual,0.5,17.45,1828,manual,0.5,13269818,45:28.8,0.89,42.0826,75.4805,0.7917,194.807,8.2451,6.98,,1.9,ml,,,0.92,101.99,307.3,"[38.29999923706055, 35.599998474121094, 31.700000762939453]",3199,45:40.2,earthquake_local,AAK.II_20071119144539_EV
II,AAK,SH,42.6375,74.4942,1633.1,700,manual,0.5,18.07,2041,manual,0.5,11684059,49:48.5,0.79,43.0047,75.7319,0.7843,122.001,7.1666,6.99,,3,mb,,,0.98,109.12,248.2,"[40.70000076293945, 34.79999923706055, 34.599998474121094]",3199,49:59.6,earthquake_local,AAK.II_20080209134958_EV
II,AAK,SH,42.6375,74.4942,1633.1,500,manual,0.5,12.48,1386,manual,0.5,13498524,05:43.8,0.93,43.2071,74.9086,0.7535,197.882,8.8395,12.09,,1.3,ml,,,0.65,71.75,208.1,"[26.100000381469727, 25.100000381469727, 22.0]",2539,05:51.3,earthquake_local,AAK.II_20080328110550_EV
II,AAK,SH,42.6375,74.4942,1633.1,800,manual,0.5,13.04,1714,manual,0.5,11284293,09:26.8,0.9,43.2675,74.8702,0.668,181.171,7.7737,10.53,,2.5,ml,,,0.69,76.42,203.7,"[42.70000076293945, 36.900001525878906, 35.70000076293945]",2951,09:31.8,earthquake_local,AAK.II_20080625020930_EV
II,AAK,SH,42.6375,74.4942,1633.1,700,manual,0.5,10.29,1418,manual,0.5,11284317,01:45.6,0.97,43.0609,74.8503,0.9744,155.216,,15.99,,2,ml,,,0.5,55.31,211.6,"[32.099998474121094, 35.099998474121094, 28.899999618530273]",2306,01:48.9,earthquake_local,AAK.II_20080625100147_EV
II,AAK,SH,42.6375,74.4942,1633.1,900,manual,0.5,10,1619,manual,0.5,11477808,22:06.8,0.75,43.0593,74.9125,0.516,160.563,7.2705,9.96,,1.9,ml,,,0.53,58.01,216,"[32.79999923706055, 35.0, 28.200000762939453]",2537,22:07.8,earthquake_local,AAK.II_20080826092206_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1087.9,autopicker,0.91,5.53,1324.9,autopicker,0.76,426634,10:48.1,1.36,-26.426,27.634,0.5,183,5.9,2,,2.5,ml,,,0.1896,21.05,89.7454,"[38.599998474121094, 41.5, 35.79999923706055]",2062,10:42.8,earthquake_local,AAM1.ZQ_20061220181041_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1111.7,autopicker,0.85,4.18,1198.7,autopicker,0.57,425305,41:13.2,1.36,-26.425,27.305,0.5,119,3.4,2,,1.7,ml,,,0.1061,11.77,271.052,"[31.700000762939453, 30.399999618530273, 27.0]",2571,41:06.3,earthquake_local,AAM1.ZQ_20061221094105_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,978.7,autopicker,0.93,2.03,1021.7,autopicker,0.8,408357,41:32.8,0.89,-26.408,27.357,0.3,257,9,2,,1.6,ml,,,0.0623,6.91,287.715,"[37.5, 35.900001525878906, 30.700000762939453]",2129,41:25.0,earthquake_local,AAM1.ZQ_20061221104124_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1076.7,autopicker,0.9,3.56,1167.7,autopicker,0.72,431525,48:44.4,1.14,-26.431,27.525,0.4,151,4.2,2,,1.3,ml,,,0.0918,10.18,92.5168,"[27.799999237060547, 30.100000381469727, 28.600000381469727]",2517,48:37.2,earthquake_local,AAM1.ZQ_20061221154836_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1035.8,autopicker,0.8,5.2,1259.8,autopicker,0.76,422645,02:46.5,1.22,-26.422,27.645,0.4,119,3.2,2,,2.1,ml,,,0.1996,22.15,88.6164,"[30.600000381469727, 32.79999923706055, 32.0]",1964,02:41.3,earthquake_local,AAM1.ZQ_20061222020240_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1063.3,autopicker,0.66,4.27,1259.3,autopicker,0.76,406573,16:48.8,1.85,-26.406,27.573,0.7,169,8.5,2,,1.4,ml,,,0.1364,15.14,81.1957,"[16.600000381469727, 16.899999618530273, 11.399999618530273]",2012,16:42.4,earthquake_local,AAM1.ZQ_20061222121641_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1048.2,autopicker,0.92,2.6,1126.2,autopicker,0.71,462375,26:09.0,1.39,-26.462,27.375,0.5,125,3.6,2,,1.7,ml,,,0.0555,6.16,230.982,"[37.599998474121094, 36.0, 36.0]",2408,26:01.1,earthquake_local,AAM1.ZQ_20061222162600_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,865.9,autopicker,0.68,4.32,1082.9,autopicker,0.99,369685,04:01.9,0.91,-26.369,27.685,0.3,235,5.3,2,,2.4,ml,,,0.2425,26.92,76.2479,"[32.0, 32.5, 30.700000762939453]",1909,03:57.6,earthquake_local,AAM1.ZQ_20061227110356_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1001.6,autopicker,0.82,5.45,1292.6,autopicker,0.76,379674,06:21.3,1.01,-26.379,27.674,0.4,119,2.6,2,,1.8,ml,,,0.2306,25.6,78.0667,"[24.600000381469727, 25.200000762939453, 22.399999618530273]",3167,06:16.7,earthquake_local,AAM1.ZQ_20061228010615_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1096.5,autopicker,0.83,4.16,1279.5,autopicker,0.8,451546,17:49.0,1.59,-26.451,27.546,0.6,135,3.8,2,,2,ml,,,0.1131,12.55,102.257,"[33.20000076293945, 35.29999923706055, 31.200000762939453]",2925,17:42.2,earthquake_local,AAM1.ZQ_20061228101741_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1049.9,autopicker,0.76,4.42,1234.9,autopicker,0.76,465586,01:01.8,0.55,-26.465,27.586,0.2,213,4,2,,1.7,ml,,,0.1513,16.79,104.556,"[20.5, 19.600000381469727, 19.600000381469727]",2839,00:55.7,earthquake_local,AAM1.ZQ_20061229130054_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1012.3,autopicker,0.84,2.88,1139.3,autopicker,0.46,361491,38:14.5,1.65,-26.361,27.491,0.6,95,3.1,2,,1.6,ml,,,0.0899,9.98,42.8732,"[25.600000381469727, 29.0, 28.100000381469727]",2532,38:07.3,earthquake_local,AAM1.ZQ_20061231023806_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1039,autopicker,0.92,2.16,1098,autopicker,0.69,391422,57:29.1,1.29,-26.391,27.422,0.5,125,3.2,2,,1.6,ml,,,0.0359,3.99,358.567,"[37.29999923706055, 36.70000076293945, 37.400001525878906]",2314,57:20.9,earthquake_local,AAM1.ZQ_20061231185719_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1054.5,autopicker,0.92,2.25,1137.5,autopicker,0.78,407451,47:33.1,1.5,-26.407,27.451,0.5,90,3.1,2,,2,ml,,,0.0321,3.57,51.582,"[44.0, 48.0, 44.29999923706055]",2441,47:24.8,earthquake_local,AAM1.ZQ_20070101124723_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1129,autopicker,0.78,4.77,1328,autopicker,0.62,395561,33:25.0,1.22,-26.395,27.561,0.4,134,2.9,2,,1.5,ml,,,0.1281,14.22,75.5899,"[15.100000381469727, 18.399999618530273, 13.600000381469727]",3054,33:18.5,earthquake_local,AAM1.ZQ_20070102013317_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1074.5,autopicker,0.92,2.67,1164.5,autopicker,0.67,398461,03:45.6,2.01,-26.398,27.461,0.7,98,3.4,2,,1.9,ml,,,0.0448,4.97,49.7264,"[39.70000076293945, 41.900001525878906, 42.70000076293945]",2509,03:37.5,earthquake_local,AAM1.ZQ_20070103130336_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1008.4,autopicker,0.93,1.88,1079.4,autopicker,0.57,451391,19:13.7,1.57,-26.451,27.391,0.5,85,2.7,2,,2.3,ml,,,0.0374,4.15,230.195,"[49.5, 47.5, 45.599998474121094]",2300,19:05.5,earthquake_local,AAM1.ZQ_20070104001904_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,989.5,autopicker,0.81,2.34,1147.5,autopicker,0.56,384489,48:44.5,1.53,-26.384,27.489,0.5,93,2.5,2,,1.9,ml,,,0.0732,8.13,54.1291,"[37.0, 37.5, 33.5]",2611,48:36.9,earthquake_local,AAM1.ZQ_20070104014835_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1049.3,autopicker,0.74,4.64,1250.3,autopicker,0.75,44604,21:18.5,0.31,-26.44,27.604,0.1,132,0.9,2,,1.1,ml,,,0.1632,18.11,94.6016,"[13.300000190734863, 14.800000190734863, 16.899999618530273]",2902,21:12.6,earthquake_local,AAM1.ZQ_20070104102111_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,885.8,autopicker,0.81,1.94,996.8,autopicker,0.59,328469,00:16.0,0.86,-26.328,27.469,0.3,120,2.7,2,,1.6,ml,,,0.1071,11.89,22.7206,"[29.600000381469727, 32.20000076293945, 30.100000381469727]",2215,00:09.1,earthquake_local,AAM1.ZQ_20070104170008_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,998.1,autopicker,0.93,3.48,1057.1,autopicker,0.84,439566,25:26.3,0.31,-26.439,27.566,0.1,230,2.8,2,,1,ml,,,0.1291,14.33,95.357,"[30.100000381469727, 29.899999618530273, 28.0]",2232,25:19.8,earthquake_local,AAM1.ZQ_20070105002518_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,961.6,autopicker,0.67,5.53,1208.6,autopicker,0.52,365699,56:11.6,1.3,-26.365,27.699,0.5,263,,2,,1.5,ml,,,0.2557,28.38,76.0556,"[13.100000381469727, 15.899999618530273, 14.5]",2059,56:07.5,earthquake_local,AAM1.ZQ_20070105075606_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,919.4,autopicker,0.93,1.85,971.4,autopicker,0.49,426329,06:40.8,1.34,-26.426,27.329,0.5,86,2.3,2,,1.9,ml,,,0.0845,9.38,270.656,"[45.0, 44.0, 41.79999923706055]",2046,06:33.5,earthquake_local,AAM1.ZQ_20070105170632_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1002,autopicker,0.86,5.07,1277,autopicker,0.64,417657,26:41.0,1.3,-26.417,27.657,0.4,88,2.3,2,,2,ml,,,0.2105,23.37,87.3347,"[31.899999618530273, 32.400001525878906, 26.700000762939453]",2098,26:36.0,earthquake_local,AAM1.ZQ_20070105222635_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1030.1,autopicker,0.94,2.18,1079.1,autopicker,0.89,439378,35:45.5,1.6,-26.439,27.378,0.6,97,3.1,2,,1.7,ml,,,0.0422,4.68,253.491,"[37.599998474121094, 36.79999923706055, 35.599998474121094]",2256,35:37.4,earthquake_local,AAM1.ZQ_20070105223536_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1018.5,autopicker,0.92,2.34,1095.5,autopicker,0.55,429359,58:06.9,1.45,-26.429,27.359,0.5,79,2.4,2,,2.4,ml,,,0.0575,6.39,267.998,"[48.70000076293945, 49.29999923706055, 47.099998474121094]",2345,57:59.1,earthquake_local,AAM1.ZQ_20070106015758_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1028.3,autopicker,0.93,1.98,1078.3,autopicker,0.86,442392,22:35.4,1.19,-26.442,27.392,0.4,107,2.1,2,,1.6,ml,,,0.0316,3.51,241.737,"[43.5, 45.599998474121094, 42.79999923706055]",2256,22:27.1,earthquake_local,AAM1.ZQ_20070106142226_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1111.6,autopicker,0.73,2.81,1222.6,autopicker,0.73,396417,56:53.0,1.3,-26.396,27.417,0.5,135,3.4,2,,1.2,ml,,,0.0314,3.49,350.112,"[23.399999618530273, 20.399999618530273, 18.299999237060547]",2667,56:44.7,earthquake_local,AAM1.ZQ_20070106155643_EV
ZQ,AAM1,HH,-26.427,27.423,1169.9,1057.9,autopicker,0.8,4.37,1166.9,autopicker,0.54,38575,12:31.7,1.11,-26.38,27.575,0.4,127,2.5,2,,1.2,ml,,,0.1445,16.03,71.0831,"[20.600000381469727, 21.700000762939453, 21.100000381469727]",2551,12:25.5,earthquake_local,AAM1.ZQ_20070106161224_EV
